id_aluno,idade_aluno_2020,fase_2020,turma_2020,ponto_virada_2020,pedra_2020,ian_2020,ida_2020,ieg_2020,iaa_2020,ips_2020,ipp_2020,ipv_2020,inde_2020,instituicao_ensino_aluno_2020,anos_pm_2020,inde_conceito_2020,destaque_ieg_2020,destaque_ida_2020,destaque_ipv_2020
pm-1046,14,3,R,Sim,Ametista,5.0,7.666666666666667,9.3,7.5,7.5,8.333333333333334,8.83334,7.993334666666667,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1047,13,4,L,Não,Quartzo,10.0,0.0,2.1,7.5,7.5,7.916666666666668,5.611103333333333,4.833887333333333,Escola Pública,2,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1051,12,3,F,Não,Ágata,10.0,3.6666666666666665,2.8,9.16668,7.5,7.5,7.72222,6.254445333333334,Escola Pública,1,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1056,16,3,L,Não,Quartzo,2.5,2.6666666666666665,3.7,7.5,4.375,6.09375,5.0833275,4.336873833333334,Escola Pública,1,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1061,12,2,C,Não,Ametista,5.0,9.0,8.5,9.500020000000001,6.875,7.916666666666668,7.555549999999999,7.940278666666668,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1067,9,0,D,Não,Ametista,5.0,9.5,10.0,8.500020000000001,7.5,8.125,7.5,8.312502,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1070,10,0,E,Não,Ametista,5.0,9.5,10.0,8.500020000000001,7.5,5.0,5.66666,7.6333340000000005,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1072,12,3,C,Não,Ametista,10.0,7.333333333333333,8.3,8.75001,7.5,8.749999999999998,7.833333333333334,8.193334333333334,Escola Pública,0,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1075,14,4,A,Não,Topázio,10.0,6.666666666666667,9.8,9.16668,10.0,8.749999999999998,8.55556,8.796113333333334,Rede Decisão/União,4,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1077,8,0,C,Não,Ametista,10.0,7.5,10.0,9.500020000000001,7.5,6.875,6.83333,8.254168,Escola Pública,0,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1078,11,1,J,Não,Ametista,5.0,10.0,8.0,7.4166799999999995,6.875,7.083333333333334,7.833333333333333,7.804168000000001,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1079,10,1,J,Não,Ágata,5.0,4.25,6.7,9.000020000000001,7.5,7.291666666666667,7.666666666666667,6.602502,Escola Pública,1,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1081,16,5,G,Não,Quartzo,5.0,4.0,6.7,8.33334,3.125,6.09375,4.2916675,5.2535425,Escola Pública,3,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1084,8,0,D,Não,Ametista,10.0,9.0,10.0,9.000020000000001,4.375,6.875,7.41667,8.308336,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1085,14,3,M,Não,Ágata,5.0,3.3333333333333335,5.5,9.16668,7.5,7.96875,7.375,6.205209666666667,Escola Pública,1,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1087,11,2,L,Não,Ametista,10.0,6.0,8.6,7.50002,7.5,7.708333333333334,7.222219999999999,7.635279333333334,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1088,17,5,L,Não,Ágata,5.0,2.6666666666666665,4.8,8.75001,7.5,8.541666666666666,8.222223333333334,6.116945666666667,Escola Pública,2,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1089,10,0,B,Sim,Topázio,5.0,8.5,10.0,9.500020000000001,7.5,10.0,10.00001,8.900004,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1090,10,1,N,Não,Ágata,5.0,8.0,4.6,7.00002,7.5,7.083333333333333,7.166663333333332,6.611668,Escola Pública,2,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1092,16,6,A,Não,Quartzo,10.0,2.0,4.9,0.0,7.5,7.96875,6.9166625,5.3102075,Escola Pública,1,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1093,16,5,B,Não,Ametista,5.0,5.333333333333333,9.1,9.16668,7.5,8.333333333333332,7.055553333333334,7.297778666666666,Rede Decisão/União,4,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1094,13,2,D,Não,Ametista,5.0,8.5,9.3,9.000020000000001,7.5,7.8125,7.75,8.041252,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1095,7,0,B,Não,Topázio,10.0,10.0,10.0,10.000020000000001,7.5,7.5,8.083335,9.116669,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1097,12,3,B,Não,Ametista,10.0,6.666666666666667,7.4,9.58335,7.5,7.96875,7.5,7.818543333333334,Rede Decisão/União,3,B,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1100,15,8,A,,Topázio,10.0,8.9,10.0,9.16668,7.5,0.0,0.0,8.976668,FIAP,2,A,Seu destaque em 2020: O seu bom engajamento nas ações de voluntariado.,Seu destaque em 2020: As suas boas notas na Faculdade.,
pm-1103,13,2,H,Não,Ágata,5.0,3.5,8.9,7.91668,4.375,4.6875,8.583335,6.394585,Escola Pública,4,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1105,11,1,D,Não,Ametista,5.0,7.5,9.4,7.50002,7.5,7.1875,7.75,7.648752,Escola Pública,4,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1106,10,0,E,Sim,Ametista,5.0,9.5,9.9,9.000020000000001,4.375,2.5,8.833335,7.7341690000000005,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1110,10,1,A,Não,Ametista,5.0,8.5,7.7,9.500020000000001,7.5,8.125,8.0,7.852501999999999,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1112,16,6,B,Não,Ágata,10.0,4.5,5.8,7.91667,6.25,7.5,7.9166675,6.8100005,Escola Pública,2,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1119,8,1,A,Não,Topázio,10.0,9.0,8.8,10.000020000000001,7.5,7.8125,7.25,8.541252,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1123,15,3,J,Sim,Ametista,5.0,8.333333333333334,8.7,8.33334,6.875,9.166666666666666,9.611113333333332,8.266390000000001,Rede Decisão/União,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1127,12,2,B,Sim,Ametista,5.0,6.5,8.2,8.000020000000001,7.5,5.0,9.33334,7.356669999999999,Escola Pública,2,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1128,14,4,E,Sim,Ametista,10.0,6.666666666666667,5.5,9.16668,10.0,9.375,9.7083425,8.229169833333334,Rede Decisão/União,2,B,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1129,10,2,F,Não,Ametista,10.0,8.0,9.1,9.000020000000001,5.0,7.708333333333334,7.222216666666665,8.035278666666667,Rede Decisão/União,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1130,11,2,N,Não,Topázio,10.0,9.0,9.7,9.500020000000001,6.875,8.333333333333334,7.888890000000001,8.788613333333334,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1131,13,3,B,Não,Ágata,10.0,4.0,8.1,9.58335,6.25,7.34375,6.541665,7.046043,Escola Pública,1,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1132,17,6,C,Não,Ágata,5.0,6.166666666666667,8.0,7.5,6.25,7.8125,8.20834,7.131251333333334,Rede Decisão/União,1,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1133,17,6,A,Não,Quartzo,5.0,5.833333333333333,4.5,0.0,6.25,7.8125,7.291665,5.431249666666666,Escola Pública,1,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1134,13,3,A,Não,Ágata,10.0,4.833333333333333,6.7,9.58335,7.5,7.96875,6.8333325,7.178543166666667,Escola Pública,1,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1136,14,4,E,Não,Ametista,10.0,7.666666666666667,7.2,9.58335,5.0,7.8125,7.6250025,7.7379188333333335,Escola Pública,1,B,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1137,19,8,A,,Topázio,10.0,9.7,10.0,9.58335,7.5,0.0,0.0,9.338335,UNISA,1,A,Seu destaque em 2020: O seu bom engajamento nas ações de voluntariado.,Seu destaque em 2020: As suas boas notas na Faculdade.,
pm-1139,12,2,C,Não,Ametista,5.0,7.5,8.9,6.91668,7.5,7.708333333333334,7.499996666666666,7.4925006666666665,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1141,13,2,D,Não,Ágata,5.0,6.0,7.0,8.500020000000001,7.5,7.8125,7.5,6.9812520000000005,Escola Pública,1,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1142,17,6,A,Não,Quartzo,5.0,3.1666666666666665,7.0,7.5,6.25,7.1875,6.70833,5.968749333333333,Escola Pública,3,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1145,15,3,J,Não,Ágata,5.0,4.666666666666667,6.1,9.16668,6.875,8.125,5.777770000000001,6.225555333333334,Escola Pública,0,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1148,16,4,F,Não,Quartzo,5.0,0.0,1.2,6.66667,2.5,5.0,4.5416725,3.0650014999999997,Escola Pública,2,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1149,10,0,E,Não,Ágata,5.0,9.0,10.0,9.500020000000001,5.625,2.5,4.833325,7.029166999999999,Escola Pública,1,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1150,9,1,H,Não,Topázio,10.0,9.5,8.8,9.500020000000001,7.5,7.916666666666668,7.61111,8.673890666666669,Escola Pública,2,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1156,13,3,B,Não,Ametista,10.0,8.666666666666666,9.0,8.33334,7.5,7.8125,6.916665,8.281250333333332,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1158,18,8,A,,Ametista,10.0,8.4,10.0,9.58335,7.5,0.0,0.0,8.818335000000001,UNISA,1,B,Seu destaque em 2020: O seu bom engajamento nas ações de voluntariado.,Seu destaque em 2020: As suas boas notas na Faculdade.,
pm-1159,15,3,F,Sim,Topázio,5.0,9.333333333333334,9.9,9.16668,6.875,8.125,8.944449999999998,8.552224666666667,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1161,14,3,L,Não,Ágata,5.0,4.666666666666667,7.8,10.000020000000001,4.375,5.625,6.1249975,6.2183348333333335,Escola Pública,2,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1165,13,2,D,Não,Ametista,5.0,9.0,9.9,8.000020000000001,7.5,7.5,7.5,8.080002,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1166,13,2,E,Não,Quartzo,5.0,4.0,6.3,9.500020000000001,5.0,6.25,5.277776666666666,5.6905573333333335,Escola Pública,3,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1167,9,1,F,Não,Ametista,10.0,4.5,8.7,9.500020000000001,6.25,8.125,8.0,7.627502,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1168,11,1,M,Não,Ametista,5.0,10.0,8.5,7.9166799999999995,7.5,7.1875,7.916665,8.043751,Escola Pública,0,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1170,9,1,G,Não,Ametista,10.0,9.0,8.3,8.000020000000001,7.5,7.1875,7.25,8.178752,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1171,12,3,C,Sim,Topázio,10.0,8.333333333333334,9.5,9.583350000000001,6.25,8.749999999999998,9.500006666666668,8.925003,Escola Pública,1,A,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1172,10,1,D,Não,Ágata,5.0,4.5,5.0,9.500020000000001,7.5,7.1875,7.25,6.268752,Escola Pública,2,C,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1173,15,5,B,Não,Quartzo,10.0,0.0,2.0,7.91667,3.75,6.875,5.833333333333335,4.420833666666667,Escola Pública,1,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1174,15,5,F,Sim,Ametista,10.0,5.0,7.0,7.08333,6.875,8.28125,8.8333375,7.3906255000000005,Escola Pública,1,B,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1175,10,1,K,Não,Quartzo,5.0,0.0,5.1,8.500020000000001,7.5,7.916666666666668,7.277776666666666,5.367224,Escola Pública,0,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1176,15,5,B,Não,Ametista,10.0,6.333333333333333,8.0,8.75001,8.75,9.166666666666666,8.500003333333334,8.233335,Escola Pública,3,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1178,13,2,M,Não,Quartzo,5.0,4.25,3.1,8.000020000000001,6.875,7.1875,7.58333,5.692918,Escola Pública,1,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1181,10,0,D,Não,Ametista,5.0,10.0,10.0,9.000020000000001,5.625,2.5,7.66667,7.745836000000001,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1187,13,2,G,Não,Ágata,5.0,4.5,8.1,9.000020000000001,7.5,8.125,7.888886666666667,7.060279333333334,Escola Pública,1,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.
pm-1188,17,7,A,Não,Quartzo,10.0,4.333333333333333,1.0,7.91667,7.5,7.03125,5.75,5.461458666666667,Escola Pública,1,D,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1189,19,8,A,,Topázio,10.0,9.4,10.0,9.58335,7.5,0.0,0.0,9.218335,UNISA,1,A,Seu destaque em 2020: O seu bom engajamento nas ações de voluntariado.,Seu destaque em 2020: As suas boas notas na Faculdade.,
pm-1190,11,2,N,Não,Ametista,10.0,8.0,9.6,8.500020000000001,6.875,6.875,6.777776666666665,8.100557333333333,Escola Pública,1,B,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
pm-1191,12,3,B,Não,Ágata,10.0,3.3333333333333335,9.5,7.91667,4.375,7.65625,6.333335,6.828125666666667,Rede Decisão/União,3,C,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.
