id_aluno,idade_aluno_2020,fase_2022,turma_2022,ponto_virada_2022,pedra_2022,ian_2022,ida_2022,ieg_2022,iaa_2022,ips_2022,ipp_2022,ipv_2022,inde_2022,cg_2022,cf_2022,ct_2022,destaque_ieg_2022,destaque_ida_2022,destaque_ipv_2022,nota_port_2022,nota_mat_2022,nota_ing_2022,rec_ava_1_2022,rec_ava_2_2022,rec_ava_3_2022,rec_ava_4_2022,indicado_bolsa_2022,nivel_ideal_2022,ano_ingresso_2022,bolsista_2022,qtd_aval_2022
pm-1184,,1.0,U,Não,Ametista,5.0,6.0,9.666666666666666,9.000020000000001,7.5,6.25,7.833335,7.475002333333333,326.0,85.0,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.0,7.0,,Mantido na Fase atual,Mantido na Fase atual,,,Não,Fase 2 (5º e 6º ano),2022,Não,2.0
pm-1185,,1.0,A,Não,Ametista,5.0,7.0,9.666666666666666,7.50002,7.5,5.833333333333334,7.722223333333334,7.461113333333333,329.0,86.0,7.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.0,8.0,,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-1186,,3.0,M,Não,Quartzo,5.0,2.5,4.53030303030303,5.41665,7.5,5.9375,4.7083275,4.733141106060606,838.0,136.0,15.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,0.0,,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Não,Fase 4 (9º ano),2022,Não,4.0
pm-1190,11,3.0,M,Não,Ágata,10.0,5.000000000000001,7.413690476190476,7.91667,6.875,7.34375,6.166655,6.929611095238096,514.0,66.0,4.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.666666666666667,5.5,2.833333333333333,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase + Bolsa,Sim,Fase 3 (7º e 8º ano),2019,Não,4.0
pm-1191,12,4.0,F,Não,Topázio,10.0,7.888888888888889,9.333333333333334,7.5,5.0,8.28125,8.2916725,8.180903944444445,89.0,9.0,3.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.5,7.166666666666667,9.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Não,Fase 4 (9º ano),2017,Sim,4.0
pm-1192,,2.0,K,Não,Ágata,5.0,3.25,9.666666666666666,8.000020000000001,7.5,6.25,7.333333333333333,6.725002000000001,578.0,94.0,6.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.0,5.5,,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Fase 3 (7º e 8º ano),2022,Não,3.0
pm-1194,,1.0,A,Não,Ametista,5.0,7.083333333333333,8.756613756613756,10.00002,7.5,6.041666666666667,8.277776666666666,7.677713417989418,242.0,63.0,3.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.166666666666666,6.0,,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-1195,11,4.0,A,Sim,Topázio,10.0,7.955555555555556,9.419934640522875,7.5,8.125,8.75,8.6666725,8.645932539215686,22.0,2.0,1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.666666666666667,7.5,9.7,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Não,Fase 3 (7º e 8º ano),2020,Sim,4.0
pm-1199,,0.0,L,Não,Ametista,5.0,7.083333333333334,10.0,9.000020000000001,7.5,5.625,7.58333,7.645834666666667,255.0,71.0,6.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.0,7.166666666666667,,Mantido na Fase atual,Mantido na Fase atual,,,Não,Fase 2 (5º e 6º ano),2021,Não,2.0
pm-1202,,1.0,U,Não,Ametista,5.0,6.916666666666666,8.798329156223893,8.000020000000001,7.5,6.25,8.16667,7.451335164578111,335.0,88.0,6.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.5,7.333333333333333,,Promovido de Fase,Promovido de Fase,,,Não,Fase 2 (5º e 6º ano),2022,Não,2.0
pm-1203,,0.0,H,Não,Topázio,10.0,8.133333333333333,8.670634920634921,10.00002,8.125,5.3125,7.24999,8.154543650793652,96.0,26.0,2.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.5,7.766666666666667,,Mantido na Fase atual,Mantido na Fase atual,,,Não,ALFA  (2º e 3º ano),2022,Não,2.0
pm-1204,,1.0,P,Não,Ametista,5.0,7.333333333333334,9.682539682539682,10.00002,6.875,6.041666666666667,7.777776666666666,7.750398603174604,216.0,55.0,3.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.0,7.666666666666667,,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2021,Não,3.0
pm-1206,,1.0,B,Não,Topázio,10.0,8.0,8.88888888888889,8.500020000000001,7.5,5.833333333333334,7.555556666666667,8.072224444444444,124.0,29.0,4.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.833333333333333,8.166666666666666,,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,Não,Fase 1 (4º ano),2021,Não,3.0
pm-1207,,2.0,L,Não,Ametista,5.0,7.5,10.0,9.000020000000001,7.5,6.458333333333333,8.222226666666668,7.940280666666667,159.0,21.0,5.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,5.0,,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 3 (7º e 8º ano),2022,Não,3.0
pm-1208,,0.0,K,Sim,Topázio,5.0,9.733333333333334,9.251827077914037,9.50002,7.5,5.625,8.500005,8.259535082249474,71.0,18.0,3.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.866666666666667,9.6,,Promovido de Fase + Bolsa,Mantido na Fase atual,,,Sim,Fase 1 (4º ano),2022,Não,2.0
pm-1209,,0.0,O,Não,Ametista,10.0,4.083333333333333,8.945512820512821,9.50002,7.5,5.625,7.333325,7.334936230769231,381.0,114.0,8.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.666666666666667,4.5,,Mantido na Fase atual,Mantido na Fase atual,,,Não,ALFA  (2º e 3º ano),2022,Não,2.0
pm-1210,,0.0,T,Não,Ametista,5.0,7.583333333333334,8.248677248677248,7.50002,6.875,5.625,7.916665,7.249737116402116,412.0,121.0,2.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.333333333333334,6.833333333333333,,Promovido de Fase,Promovido de Fase,,,Não,Fase 1 (4º ano),2021,Não,2.0
pm-1211,,0.0,R,Não,Ágata,5.0,7.266666666666667,5.673076923076924,8.91668,5.625,5.0,7.66666,6.575448717948719,635.0,170.0,8.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.866666666666667,5.666666666666667,,Promovido de Fase,Mantido na Fase atual,,,Não,Fase 1 (4º ano),2021,Não,2.0
pm-1213,,3.0,A,Não,Ametista,10.0,6.25,6.875,6.66668,8.75,7.1875,7.2499975,7.3354175,380.0,44.0,10.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,7.5,,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não,Fase 3 (7º e 8º ano),2022,Não,4.0
pm-1214,,1.0,M,Não,Ametista,5.0,9.0,8.006172839506172,9.50002,7.5,6.25,7.333333333333333,7.692903234567901,236.0,62.0,5.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.166666666666666,8.833333333333334,,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,Não,Fase 2 (5º e 6º ano),2021,Não,3.0
pm-1215,10,2.0,B,Não,Ametista,5.0,8.5,10.0,9.000020000000001,5.625,6.458333333333334,8.000003333333334,7.908336,167.0,24.0,4.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.5,8.5,,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,,Sim,Fase 3 (7º e 8º ano),2019,Não,3.0
pm-1217,13,4.0,A,Sim,Ametista,5.0,8.533333333333333,7.775967329428265,7.91667,6.25,8.90625,8.83334,7.83582013255232,189.0,17.0,6.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.0,7.5,9.1,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Não,Fase 5 (1º EM),2016,Sim,4.0
pm-1219,13,5.0,A,Sim,Ametista,10.0,8.055555555555555,8.36904761904762,6.66666,7.5,6.041666666666666,8.500005,8.005754301587302,140.0,10.0,1.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.666666666666667,8.0,9.5,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,,Não,Fase 5 (1º EM),2017,Sim,3.0
pm-1220,,5.0,C,Não,Quartzo,5.0,3.277777777777778,3.040865384615384,7.08333,7.5,5.9375,7.27778,5.271367632478633,804.0,55.0,5.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.5,3.0,2.333333333333333,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,Sim,Fase 7 (3º EM),2022,Não,4.0
pm-1221,,3.0,K,Não,Ametista,10.0,7.122222222222223,9.211436711436711,7.5,7.5,8.125,7.333335,8.045898786731787,133.0,20.0,4.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.666666666666667,7.0,8.700000000000001,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Fase 3 (7º e 8º ano),2021,Sim,4.0
pm-1223,11,3.0,K,Não,Ágata,10.0,5.944444444444444,6.862082362082362,6.66666,7.5,7.03125,5.62499,6.806094361305362,553.0,71.0,10.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.0,6.833333333333333,6.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não,Fase 3 (7º e 8º ano),2019,Não,4.0
pm-1224,,2.0,I,Não,Ágata,5.0,4.666666666666666,8.824175824175825,7.416679999999999,6.25,6.666666666666666,7.722223333333334,6.775947831501832,563.0,89.0,6.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,4.0,5.333333333333333,,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Fase 3 (7º e 8º ano),2022,Não,3.0
pm-1226,11,3.0,K,Não,Ágata,10.0,4.0,6.826368076368077,8.75001,7.5,7.03125,5.62499,6.618397615273615,620.0,80.0,13.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.666666666666667,6.333333333333333,1.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não,Fase 3 (7º e 8º ano),2019,Não,4.0
pm-1227,,5.0,A,Não,Ágata,5.0,3.944444444444445,7.411064425770308,7.5,7.5,6.25,7.0416625,6.304434274042951,687.0,42.0,6.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,1.5,4.166666666666667,6.166666666666667,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,Não,Fase 7 (3º EM),2022,Não,3.0
pm-1230,12,4.0,L,Não,Topázio,10.0,7.611111111111111,9.788793103448276,7.08333,5.625,8.125,7.5,8.063313842911878,128.0,12.0,3.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.333333333333333,7.833333333333333,9.666666666666666,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Não,Fase 4 (9º ano),2017,Sim,4.0
pm-1231,12,2.0,J,Não,Quartzo,5.0,2.833333333333333,5.698729582577132,9.000020000000001,6.875,6.25,7.166663333333333,5.852247249848761,744.0,137.0,6.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.333333333333333,2.333333333333333,,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,,Não,Fase 4 (9º ano),2017,Não,3.0
pm-1233,,6.0,A,Não,Ágata,10.0,6.855555555555555,4.774279029793735,0.0,6.875,7.96875,6.111109999999999,6.032563917069858,722.0,15.0,15.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.666666666666667,5.1,7.8,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Fase 6 (2º EM),2017,Sim,4.0
pm-1235,,5.0,B,Não,Ametista,5.0,9.333333333333334,7.70698051948052,8.33334,7.5,6.458333333333334,7.8750025,7.712230603896105,232.0,13.0,6.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.0,9.5,9.5,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,,Sim,Fase 7 (3º EM),2022,Não,3.0
pm-1236,,3.0,N,Não,Ágata,10.0,4.666666666666667,8.139204545454547,7.083340000000001,5.0,7.34375,6.777773333333332,6.859437909090909,536.0,70.0,8.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.333333333333333,5.666666666666667,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,,Não,Fase 3 (7º e 8º ano),2022,Não,3.0
pm-1237,13,3.0,G,Não,Quartzo,5.0,3.733333333333334,5.604166666666667,5.83332,7.5,7.34375,4.4166625,5.3185395,800.0,121.0,8.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,2.833333333333333,5.366666666666667,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não,Fase 5 (1º EM),2019,Não,4.0
pm-1239,,2.0,F,Não,Ametista,5.0,6.916666666666666,9.791666666666666,9.000020000000001,7.5,6.666666666666666,7.944443333333333,7.747224000000001,217.0,34.0,5.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.333333333333333,8.5,,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Não,Fase 3 (7º e 8º ano),2021,Não,3.0
pm-1243,,0.0,R,Não,Ametista,10.0,7.433333333333334,8.061538461538461,9.000020000000001,5.625,4.6875,7.33333,7.496892358974359,313.0,90.0,6.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.266666666666667,6.6,,Mantido na Fase atual,Mantido na Fase atual,,,Não,ALFA  (2º e 3º ano),2022,Não,2.0
pm-1244,9,1.0,B,Não,Ametista,5.0,8.416666666666666,7.962962962962963,9.50002,7.5,6.041666666666667,7.555556666666667,7.591205925925927,276.0,73.0,10.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.166666666666666,8.666666666666666,,Promovido de Fase,Promovido de Fase,Promovido de Fase,,Não,Fase 2 (5º e 6º ano),2019,Não,3.0
pm-1245,,5.0,B,Não,Quartzo,5.0,4.5,5.616883116883117,7.5,7.5,4.583333333333333,5.916665,5.665042956709957,768.0,50.0,15.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.0,6.0,,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,,Não,Fase 7 (3º EM),2022,Não,3.0
pm-1246,,0.0,O,Não,Topázio,10.0,7.25,9.675716440422322,9.000020000000001,7.5,5.625,7.333325,8.064310288084464,126.0,35.0,3.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.0,6.5,,Mantido na Fase atual,Mantido na Fase atual,,,Não,ALFA  (2º e 3º ano),2022,Não,2.0
pm-1247,,2.0,U,Não,Quartzo,5.0,0.6666666666666666,4.978193773483628,0.0,5.625,5.416666666666667,4.49999,3.633136754696726,860.0,155.0,16.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.3333333333333333,1.0,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 3 (7º e 8º ano),2022,Não,3.0
pm-1248,13,4.0,A,Não,Quartzo,5.0,3.711111111111112,0.0,0.0,5.0,5.3125,3.79167,3.031806222222222,862.0,76.0,16.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.333333333333333,5.5,2.3,Alocado em Fase anterior,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,Não,Fase 5 (1º EM),2017,Sim,4.0
pm-1250,13,4.0,P,Não,Ágata,5.0,4.388888888888888,6.22254004576659,7.91667,7.5,7.03125,6.0416625,6.075410286931096,713.0,64.0,8.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,4.0,5.333333333333333,3.833333333333333,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,Não,Fase 5 (1º EM),2019,Não,4.0
pm-1251,14,4.0,L,Não,Topázio,10.0,8.055555555555555,8.975313479623823,9.16668,6.25,7.96875,7.541665,8.253049807035875,73.0,8.0,2.0,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.0,7.166666666666667,10.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Sim,Fase 4 (9º ano),2020,Não,4.0
pm-1255,,1.0,P,Não,Ágata,5.0,6.166666666666666,7.98941798941799,9.000020000000001,7.5,4.375,6.722216666666666,6.763162264550265,565.0,139.0,10.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.333333333333333,6.0,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,Não,Fase 2 (5º e 6º ano),2022,Não,3.0
pm-1258,,0.0,Y,Não,Ametista,10.0,8.45,7.274436090225564,10.00002,7.5,3.125,7.166665,7.640722218045114,258.0,73.0,4.0,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.1,8.799999999999999,,Promovido de Fase,Mantido na Fase atual,,,Não,ALFA  (2º e 3º ano),2022,Não,2.0
pm-1260,10,1.0,B,Não,Ametista,5.0,7.166666666666667,7.3,9.50002,7.5,5.833333333333334,7.277776666666666,7.132224000000001,446.0,113.0,11.0,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.333333333333334,6.0,,Promovido de Fase,Promovido de Fase,Promovido de Fase,,Não,Fase 3 (7º e 8º ano),2020,Não,3.0
pm-1263,,3.0,E,Não,Ágata,10.0,4.277777777777778,7.559523809523809,10.00002,5.625,6.71875,5.583325,6.718502317460318,583.0,75.0,3.0,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.666666666666667,6.333333333333333,2.833333333333333,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não,Fase 3 (7º e 8º ano),2022,Não,4.0
